,submission_id,itemID,type,setting,region,avg_rt,phrase,phrase_length,speakerKnowledge,is_a_quantifier,item_has_a_scalar_trigger_sentence,triggerType
1818,3399,9,continuation,cancelation,cancelation_4,205.0,"In fact, they all were but fortunately I love spicy food.",11.0,full,no,yes,scalar
1819,3399,18,trigger,focused,1_f_particle,223.0,Only some of its problems were difficult.,7.0,full,no,no,focused
1820,3399,18,trigger,focused,2_f_quantifier,243.0,Only some of its problems were difficult.,7.0,full,no,no,focused
1821,3399,18,trigger,focused,3_f_ntw_1,227.5,Only some of its problems were difficult.,7.0,full,no,no,focused
1822,3399,18,trigger,focused,4_f_ntw_2,238.0,Only some of its problems were difficult.,7.0,full,no,no,focused
1823,3399,18,continuation,complement,1_anaphor,219.5,The others were straightforward and I feel like I learned a lot.,12.0,full,no,no,focused
1824,3399,18,continuation,complement,2_predicate,212.0,The others were straightforward and I feel like I learned a lot.,12.0,full,no,no,focused
1825,3399,18,continuation,complement,3_clause_boundary,237.0,The others were straightforward and I feel like I learned a lot.,12.0,full,no,no,focused
1826,3399,18,continuation,complement,4_next_two_words,267.0,The others were straightforward and I feel like I learned a lot.,12.0,full,no,no,focused
1827,3399,15,trigger,focused,1_f_particle,217.0,Only some of their hotels were expensive.,7.0,full,no,no,focused
1828,3399,15,trigger,focused,2_f_quantifier,191.5,Only some of their hotels were expensive.,7.0,full,no,no,focused
1829,3399,15,trigger,focused,3_f_ntw_1,198.5,Only some of their hotels were expensive.,7.0,full,no,no,focused
1830,3399,15,trigger,focused,4_f_ntw_2,209.0,Only some of their hotels were expensive.,7.0,full,no,no,focused
1831,3399,15,continuation,complement,1_anaphor,320.0,The rest were cheap despite my family’s love for luxurious holidays.,11.0,full,no,no,focused
1832,3399,15,continuation,complement,2_predicate,211.5,The rest were cheap despite my family’s love for luxurious holidays.,11.0,full,no,no,focused
1833,3399,15,continuation,complement,3_clause_boundary,205.0,The rest were cheap despite my family’s love for luxurious holidays.,11.0,full,no,no,focused
1834,3399,15,continuation,complement,4_next_two_words,222.0,The rest were cheap despite my family’s love for luxurious holidays.,11.0,full,no,no,focused
1835,3399,8,trigger,focused,1_f_particle,213.0,Only some of the leather couches had been sold.,9.0,full,no,no,focused
1836,3399,8,trigger,focused,2_f_quantifier,201.0,Only some of the leather couches had been sold.,9.0,full,no,no,focused
1837,3399,8,trigger,focused,3_f_ntw_1,210.0,Only some of the leather couches had been sold.,9.0,full,no,no,focused
1838,3399,8,trigger,focused,4_f_ntw_2,224.0,Only some of the leather couches had been sold.,9.0,full,no,no,focused
1839,3399,8,continuation,complement,1_anaphor,216.5,The rest were going to be stored in the warehouse until the following season.,14.0,full,no,no,focused
1840,3399,8,continuation,complement,2_predicate,206.875,The rest were going to be stored in the warehouse until the following season.,14.0,full,no,no,focused
1841,3399,8,continuation,complement,3_clause_boundary,194.0,The rest were going to be stored in the warehouse until the following season.,14.0,full,no,no,focused
1842,3399,8,continuation,complement,4_next_two_words,218.5,The rest were going to be stored in the warehouse until the following season.,14.0,full,no,no,focused
1843,3399,24,trigger,focused,1_f_particle,214.0,Only some of my stocks went up.,7.0,full,no,no,focused
1844,3399,24,trigger,focused,2_f_quantifier,204.5,Only some of my stocks went up.,7.0,full,no,no,focused
1845,3399,24,trigger,focused,3_f_ntw_1,199.0,Only some of my stocks went up.,7.0,full,no,no,focused
1846,3399,24,trigger,focused,4_f_ntw_2,206.0,Only some of my stocks went up.,7.0,full,no,no,focused
1847,3399,24,continuation,complement,1_anaphor,195.5,The others were relatively steady but my portfolio was still down for the year.,14.0,full,no,no,focused
1848,3399,24,continuation,complement,2_predicate,201.33333333333334,The others were relatively steady but my portfolio was still down for the year.,14.0,full,no,no,focused
1849,3399,24,continuation,complement,3_clause_boundary,191.0,The others were relatively steady but my portfolio was still down for the year.,14.0,full,no,no,focused
1850,3399,24,continuation,complement,4_next_two_words,200.5,The others were relatively steady but my portfolio was still down for the year.,14.0,full,no,no,focused
1851,3399,12,trigger,scalar,1_s_quantifier,230.0,Some of the dog’s teeth were missing.,7.0,full,no,yes,scalar
1852,3399,12,trigger,scalar,2_s_ntw_1,216.0,Some of the dog’s teeth were missing.,7.0,full,no,yes,scalar
1853,3399,12,trigger,scalar,3_s_ntw_2,223.0,Some of the dog’s teeth were missing.,7.0,full,no,yes,scalar
1854,3399,12,continuation,complement,1_anaphor,216.5,The rest were intact so it should still be able to eat solid food.,14.0,full,no,yes,scalar
1855,3399,12,continuation,complement,2_predicate,216.0,The rest were intact so it should still be able to eat solid food.,14.0,full,no,yes,scalar
1856,3399,12,continuation,complement,3_clause_boundary,239.0,The rest were intact so it should still be able to eat solid food.,14.0,full,no,yes,scalar
1857,3399,12,continuation,complement,4_next_two_words,228.0,The rest were intact so it should still be able to eat solid food.,14.0,full,no,yes,scalar
1858,3399,13,trigger,focused,1_f_particle,232.0,Only some of its tires were flat.,7.0,partial,no,no,focused
1859,3399,13,trigger,focused,2_f_quantifier,219.5,Only some of its tires were flat.,7.0,partial,no,no,focused
1860,3399,13,trigger,focused,3_f_ntw_1,217.0,Only some of its tires were flat.,7.0,partial,no,no,focused
1861,3399,13,trigger,focused,4_f_ntw_2,215.0,Only some of its tires were flat.,7.0,partial,no,no,focused
1862,3399,13,continuation,complement,1_anaphor,217.0,The others were fine so it would not cost too much to fix it.,14.0,partial,no,no,focused
1863,3399,13,continuation,complement,2_predicate,191.5,The others were fine so it would not cost too much to fix it.,14.0,partial,no,no,focused
1864,3399,13,continuation,complement,3_clause_boundary,211.0,The others were fine so it would not cost too much to fix it.,14.0,partial,no,no,focused
1865,3399,13,continuation,complement,4_next_two_words,190.5,The others were fine so it would not cost too much to fix it.,14.0,partial,no,no,focused
1866,3399,11,trigger,scalar,1_s_quantifier,206.0,Some of the bottles of Chardonnay were missing.,8.0,partial,no,yes,scalar
1867,3399,11,trigger,scalar,2_s_ntw_1,202.5,Some of the bottles of Chardonnay were missing.,8.0,partial,no,yes,scalar
1868,3399,11,trigger,scalar,3_s_ntw_2,194.5,Some of the bottles of Chardonnay were missing.,8.0,partial,no,yes,scalar
1869,3399,11,continuation,complement,1_anaphor,294.0,The rest were safe but I was still extremely upset.,10.0,partial,no,yes,scalar
1870,3399,11,continuation,complement,2_predicate,211.5,The rest were safe but I was still extremely upset.,10.0,partial,no,yes,scalar
1871,3399,11,continuation,complement,3_clause_boundary,220.0,The rest were safe but I was still extremely upset.,10.0,partial,no,yes,scalar
1872,3399,11,continuation,complement,4_next_two_words,210.0,The rest were safe but I was still extremely upset.,10.0,partial,no,yes,scalar
1873,3399,10,trigger,focused,1_f_particle,364.0,Only some of my favorite rides were still running.,9.0,partial,no,no,focused
1874,3399,10,trigger,focused,2_f_quantifier,198.5,Only some of my favorite rides were still running.,9.0,partial,no,no,focused
1875,3399,10,trigger,focused,3_f_ntw_1,197.0,Only some of my favorite rides were still running.,9.0,partial,no,no,focused
1876,3399,10,trigger,focused,4_f_ntw_2,196.5,Only some of my favorite rides were still running.,9.0,partial,no,no,focused
1877,3399,10,continuation,complement,1_anaphor,210.0,The rest were shut down since they were no longer popular.,11.0,partial,no,no,focused
1878,3399,10,continuation,complement,2_predicate,200.0,The rest were shut down since they were no longer popular.,11.0,partial,no,no,focused
1879,3399,10,continuation,complement,3_clause_boundary,208.0,The rest were shut down since they were no longer popular.,11.0,partial,no,no,focused
1880,3399,10,continuation,complement,4_next_two_words,207.0,The rest were shut down since they were no longer popular.,11.0,partial,no,no,focused
1881,3399,3,trigger,scalar,1_s_quantifier,221.0,Some of the company’s accountants were there.,7.0,partial,no,yes,scalar
1882,3399,3,trigger,scalar,2_s_ntw_1,214.5,Some of the company’s accountants were there.,7.0,partial,no,yes,scalar
1883,3399,3,trigger,scalar,3_s_ntw_2,272.0,Some of the company’s accountants were there.,7.0,partial,no,yes,scalar
1884,3399,3,continuation,complement,1_anaphor,229.0,The rest were missing because they had to audit the company’s finances before the end of the quarter.,18.0,partial,no,yes,scalar
1885,3399,3,continuation,complement,2_predicate,214.0,The rest were missing because they had to audit the company’s finances before the end of the quarter.,18.0,partial,no,yes,scalar
1886,3399,3,continuation,complement,3_clause_boundary,240.0,The rest were missing because they had to audit the company’s finances before the end of the quarter.,18.0,partial,no,yes,scalar
1887,3399,3,continuation,complement,4_next_two_words,248.0,The rest were missing because they had to audit the company’s finances before the end of the quarter.,18.0,partial,no,yes,scalar
1888,3399,16,trigger,scalar,1_s_quantifier,397.5,Some of my new bottles of vodka were opened.,9.0,partial,no,yes,scalar
1889,3399,16,trigger,scalar,2_s_ntw_1,31.5,Some of my new bottles of vodka were opened.,9.0,partial,no,yes,scalar
1890,3399,16,trigger,scalar,3_s_ntw_2,39.0,Some of my new bottles of vodka were opened.,9.0,partial,no,yes,scalar
1891,3399,16,continuation,complement,1_anaphor,235.0,"The others were untouched, but I was still concerned and decided to call her parents.",15.0,partial,no,yes,scalar
1892,3399,16,continuation,complement,2_predicate,237.0,"The others were untouched, but I was still concerned and decided to call her parents.",15.0,partial,no,yes,scalar
1893,3399,16,continuation,complement,3_clause_boundary,216.0,"The others were untouched, but I was still concerned and decided to call her parents.",15.0,partial,no,yes,scalar
1894,3399,16,continuation,complement,4_next_two_words,218.0,"The others were untouched, but I was still concerned and decided to call her parents.",15.0,partial,no,yes,scalar
1895,3399,7,trigger,scalar,1_s_quantifier,205.0,Some of the tourists got soaked by the rain storm.,10.0,full,no,yes,scalar
1896,3399,7,trigger,scalar,2_s_ntw_1,291.0,Some of the tourists got soaked by the rain storm.,10.0,full,no,yes,scalar
1897,3399,7,trigger,scalar,3_s_ntw_2,209.0,Some of the tourists got soaked by the rain storm.,10.0,full,no,yes,scalar
1898,3399,7,continuation,cancelation,cancelation_1,208.5,"In fact, they all did because they had forgotten their umbrellas.",11.0,full,no,yes,scalar
1899,3399,7,continuation,cancelation,cancelation_2,205.5,"In fact, they all did because they had forgotten their umbrellas.",11.0,full,no,yes,scalar
1900,3399,7,continuation,cancelation,cancelation_3,238.0,"In fact, they all did because they had forgotten their umbrellas.",11.0,full,no,yes,scalar
1901,3399,7,continuation,cancelation,cancelation_4,195.0,"In fact, they all did because they had forgotten their umbrellas.",11.0,full,no,yes,scalar
1902,3399,1,trigger,focused,1_f_particle,403.0,Only some of the gold watches were fakes.,8.0,partial,no,no,focused
1903,3399,1,trigger,focused,2_f_quantifier,200.0,Only some of the gold watches were fakes.,8.0,partial,no,no,focused
1904,3399,1,trigger,focused,3_f_ntw_1,200.0,Only some of the gold watches were fakes.,8.0,partial,no,no,focused
1905,3399,1,trigger,focused,4_f_ntw_2,194.0,Only some of the gold watches were fakes.,8.0,partial,no,no,focused
1906,3399,1,continuation,complement,1_anaphor,32.5,"The rest were real, but the company is still planning to sue.",12.0,partial,no,no,focused
1907,3399,1,continuation,complement,2_predicate,38.5,"The rest were real, but the company is still planning to sue.",12.0,partial,no,no,focused
1908,3399,1,continuation,complement,3_clause_boundary,32.0,"The rest were real, but the company is still planning to sue.",12.0,partial,no,no,focused
1909,3399,1,continuation,complement,4_next_two_words,31.5,"The rest were real, but the company is still planning to sue.",12.0,partial,no,no,focused
1910,3399,2,trigger,scalar,1_s_quantifier,208.5,Some of the residents had evacuated.,6.0,full,no,yes,scalar
1911,3399,2,trigger,scalar,2_s_ntw_1,232.5,Some of the residents had evacuated.,6.0,full,no,yes,scalar
1912,3399,2,trigger,scalar,3_s_ntw_2,198.5,Some of the residents had evacuated.,6.0,full,no,yes,scalar
1913,3399,2,continuation,complement,1_anaphor,224.5,The rest stayed at home and foolishly risked their lives.,10.0,full,no,yes,scalar
1914,3399,2,continuation,complement,2_predicate,207.33333333333334,The rest stayed at home and foolishly risked their lives.,10.0,full,no,yes,scalar
1915,3399,2,continuation,complement,3_clause_boundary,220.0,The rest stayed at home and foolishly risked their lives.,10.0,full,no,yes,scalar
1916,3399,2,continuation,complement,4_next_two_words,205.0,The rest stayed at home and foolishly risked their lives.,10.0,full,no,yes,scalar
1917,3398,5,trigger,scalar,1_s_quantifier,227.5,Some of the real estate investments lost money.,8.0,partial,no,yes,scalar
1918,3398,5,trigger,scalar,2_s_ntw_1,201.0,Some of the real estate investments lost money.,8.0,partial,no,yes,scalar
1919,3398,5,trigger,scalar,3_s_ntw_2,210.5,Some of the real estate investments lost money.,8.0,partial,no,yes,scalar
1920,3398,5,continuation,cancelation,cancelation_1,235.5,"In fact, they all did because of the recent economic downturn.",11.0,partial,no,yes,scalar
1921,3398,5,continuation,cancelation,cancelation_2,213.0,"In fact, they all did because of the recent economic downturn.",11.0,partial,no,yes,scalar
1922,3398,5,continuation,cancelation,cancelation_3,189.0,"In fact, they all did because of the recent economic downturn.",11.0,partial,no,yes,scalar
1923,3398,5,continuation,cancelation,cancelation_4,186.0,"In fact, they all did because of the recent economic downturn.",11.0,partial,no,yes,scalar
